Date,.FTSE,AAL.L,AZN.L,BATS.L,BP.L,DGE.L,HSBA.L,GLEN.L,GSK.L,LLOY.L,PRU.L,RB.L,RDSa.L,RDSb.L,RIO.L,ULVR.L
01/03/2017,7382.9,1310,4676.5,5161,464.6,2280,662.4,337.75,1666.5,68.3144066,1648,7351,2123.5,2227.5,3406,3864.5
02/03/2017,7382.35,1277,4747,5155,464.85,2284,664,335.9,1675.5,68.38387215,1633,7348,2130.5,2227,3354.5,3858
03/03/2017,7374.26,1272.5,4780.5,5107,464.05,2264,667.8,338.25,1688,67.8976133,1648.5,7341,2137.5,2238,3340,3859.5
06/03/2017,7350.12,1238,4762,5082,462.8,2257,665.2,326.5,1684.5,66.99456115,1644,7304,2138.5,2242,3270.5,3876
07/03/2017,7338.99,1227,4716.5,5108,463,2251.5,665.2,320,1675,66.9846375,1639,7303,2145.5,2253.5,3289.5,3916
08/03/2017,7334.61,1204.5,4755.5,5102,460.7,2252.5,667.7,318.65,1671.5,67.78845315,1636,7260,2126,2225.5,3261,3901.5
09/03/2017,7314.96,1149,4764.5,5100,454,2255.5,667.6,307,1671.5,68.02662075,1649.5,7295,2089.5,2180,3202.5,4002.5
10/03/2017,7343.08,1140.5,4759.5,5108,470.7,2269,666.7,310.55,1672.5,68.2350174,1643.5,7321,2113.5,2209.5,3178.5,4035.5
13/03/2017,7367.08,1186.5,4815,5139,463.5,2271,672.1,314.9,1677.5,68.0166971,1664.5,7276,2120.5,2222,3304.5,3989.5
14/03/2017,7357.85,1180,4854.5,5171,457,2299,670,316.05,1688.5,67.33196525,1715,7333,2092,2183.5,3315,4042
15/03/2017,7368.64,1194.5,4850,5185,456.15,2286,670.8,325.1,1682.5,67.70906395,1736.5,7309,2097,2190.5,3346.5,4040
16/03/2017,7415.95,1297.5,4866,5149,459.25,2295,668.6,341.4,1690.5,69.0487567,1753.5,7370,2117.5,2215,3454.5,4051.5
17/03/2017,7424.96,1292.5,4897,5192,463,2319,659.1,342.3,1687.5,68.8105891,1760.5,7392,2123,2230,3453.5,4040
20/03/2017,7429.81,1279,4900,5188,461.1,2328,659.1,344.7,1688.5,68.7708945,1768.5,7484,2116,2216.5,3470,4067.5
21/03/2017,7378.34,1247,4826.5,5188,458.35,2319.5,655,330.1,1680.5,68.2151701,1759,7439,2112.5,2210.5,3327,4028.5
22/03/2017,7324.72,1265,4852.5,5180,454.75,2310,647.5,329.55,1670.5,67.11364495,1726.5,7430,2104.5,2204,3309.5,4025.5
23/03/2017,7340.71,1253.5,4959.5,5174,456.6,2301,647.2,321.65,1675,67.90753695,1722,7334,2097.5,2198.5,3266.5,4016
24/03/2017,7336.82,1252.5,4928.5,5277,451.85,2308,648.3,319.75,1670.5,67.53043825,1721,7345,2083,2180,3257.5,4018
27/03/2017,7293.5,1203.5,4974.5,5228,447.9,2297.5,646.4,305.75,1677,66.43883675,1701,7351,2078,2173,3132,4017.5
28/03/2017,7343.42,1218.5,4960,5219,453.45,2306,655.3,311.6,1677,66.28005835,1722.5,7320,2111,2209.5,3220,4006
29/03/2017,7373.72,1234.5,4954.5,5318,461.2,2316,656.4,313,1678.5,66.0319671,1708,7311,2130,2228,3258.5,4031
30/03/2017,7369.52,1262.5,4927,5310,461.65,2309,656,317.5,1679,66.14112725,1687,7339,2123,2221.5,3290,3994.5
31/03/2017,7322.92,1219.5,4912.5,5300,457.55,2283.5,650.9,313.15,1659.5,65.8136468,1686,7286,2096,2184.5,3209.5,3939.5
03/04/2017,7282.69,1209,4910,5290,456.1,2279,646.6,313.6,1657,65.52586095,1653,7256,2076,2170,3186.5,3922
04/04/2017,7321.82,1238.5,4955,5290,463.65,2286.5,649.4,320.2,1661,65.00983115,1672,7246,2099.5,2192,3264.5,3937.5
05/04/2017,7331.68,1241,4857.5,5318,465.2,2286.5,654.6,321.95,1663,64.98998385,1677.5,7255,2113.5,2202,3268,3939.5
06/04/2017,7303.2,1245,4795,5291,464.45,2292,651.8,319.35,1633.5,63.59,1675.5,7240,2115.5,2207.5,3257.5,3978
07/04/2017,7349.37,1235.5,4793.5,5357,470.4,2281.5,654.4,321.1,1637,63.02,1675,7387,2145.5,2245.5,3255,4040.5
10/04/2017,7348.94,1234.5,4738,5345,469.65,2282.5,656.8,318.65,1638,63.05,1679.5,7360,2143.5,2240.5,3262,4054
11/04/2017,7365.5,1218.5,4745,5392,470.7,2291,657.7,320.4,1645,62.96,1676.5,7391,2142,2234,3275.5,4041.5
12/04/2017,7348.99,1171,4734.5,5382,472.5,2305,655.3,310,1645.5,62.54,1664,7492,2131,2222.5,3145,4065.5
13/04/2017,7327.59,1170,4743,5383,471.1,2298,643.9,309.05,1647,62.71,1663.5,7444,2106.5,2192.5,3121,4033.5
14/04/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/04/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/04/2017,7147.5,1110,4586.5,5263,452.6,2244.5,626.2,291.8,1586.5,62.2,1613,7308,2049.5,2125,3003,3965.5
19/04/2017,7114.36,1125,4593.5,5185,447.8,2201.5,620.8,296.3,1574,63.66,1621,7246,2004.5,2067,3030.5,3937.5
20/04/2017,7118.54,1136.5,4594.5,5218,446.65,2204,622.4,300.45,1562.5,64.06,1646,7275,2001,2054.5,3068,3950
21/04/2017,7114.55,1117.5,4566,5200,441.4,2208,624,298.65,1565.5,64.37,1640.5,7215,1992.5,2056.5,3058.5,3937.5
24/04/2017,7264.68,1129,4662.5,5328,449.3,2261,638.3,305.5,1585,66.24,1691.5,7305,2033,2100,3112.5,4021
25/04/2017,7275.64,1123,4688,5290,449.25,2259,642.5,312.2,1599,66.95,1694,7305,2044.5,2106,3099.5,4014.5
26/04/2017,7288.72,1115,4686.5,5307,453.65,2261,642.1,309.4,1566,67.41,1723,7287,2045,2102,3112,4007.5
27/04/2017,7237.17,1088,4698,5236,442.65,2255.5,640.7,299.65,1558.5,68.97,1738,7194,2010.5,2059.5,3030,3968.5
28/04/2017,7203.94,1106.5,4637.5,5215,442.5,2246.5,636.5,303.65,1550,69.2,1716,7111,2002.5,2052.5,3062,3972
01/05/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/05/2017,7250.05,1079,4656,5266,449.6,2251.5,639.9,297.85,1572,69.2,1737.5,7126,2012,2053,3046,4030
03/05/2017,7234.53,1044.5,4663.5,5233,446.65,2251.5,645.2,286.8,1569.5,69.06,1740,7164,2018,2060.5,2962.5,4026.5
04/05/2017,7248.1,1001,4649,5239,444.8,2275,663.8,277.2,1588.5,70,1758.5,7164,2025,2062,2910,4005
05/05/2017,7297.43,1030.5,4605.5,5287,451.35,2277.5,658.6,289.05,1588,70,1759,7170,2067.5,2117.5,2979,3988
08/05/2017,7300.86,1009.5,4605.5,5320,454.45,2289,660.6,284.45,1590.5,69.45,1743,7176,2082,2131.5,2935,4050
09/05/2017,7342.21,1020.5,4710.5,5310,455.75,2291,664.9,290.9,1600,69.02,1750,7280,2091,2141,2968.5,4046
10/05/2017,7385.24,1041.5,4712.5,5317,460.55,2279,670.9,288.65,1625,69.88,1766,7272,2112.5,2168.5,2978,4079
11/05/2017,7386.63,1052,4747.5,5339,455.95,2297,678,290.05,1627.5,69.66,1760.5,7301,2132.5,2195,2990,4085.5
12/05/2017,7435.39,1041,5176,5408,460,2305,678.1,285,1665,68.7,1759.5,7356,2145,2193.5,2970,4102.5
15/05/2017,7454.37,1074.5,5194,5394,464.2,2282,685.2,294,1658.5,69.39,1765,7363,2154.5,2204,3019.5,4115.5
16/05/2017,7522.03,1089.5,5248,5505,469.25,2328,687.3,296.65,1667.5,70.15,1769,7516,2168,2228.5,3100.5,4156.5
17/05/2017,7503.47,1078,5255,5480,470.5,2330,678.3,290,1660,71.52,1731,7611,2185,2250.5,3095.5,4154
18/05/2017,7436.42,1067,5140,5386,469,2290,664.2,291,1638,71.28,1748.5,7572,2108.5,2161,3101.5,4099.5
19/05/2017,7470.71,1093,5119,5401,472.15,2292,665.5,295.15,1647.5,71.78,1756,7620,2118,2165,3167.5,4138
22/05/2017,7496.34,1085.5,5130,5467,473.95,2306,666.6,296.5,1642,71.79,1735.5,7635,2109.5,2152.5,3211,4194.5
23/05/2017,7485.29,1075,5141,5420,474.25,2320.5,666.9,291.95,1629.5,72.16,1738.5,7630,2112,2156.5,3192.5,4190
24/05/2017,7514.9,1084,5185,5432,478.5,2325.5,667.3,291.75,1633.5,72.57,1740.5,7741,2118,2172,3175.5,4212.5
25/05/2017,7517.71,1057.5,5209,5495,473.1,2324.5,669,291.4,1618,73.1,1742.5,7797,2111.5,2161,3165.5,4269.5
26/05/2017,7547.63,1052.5,5227,5591,474.55,2337,675,292.5,1643.5,71.74,1749,7869,2118,2166.5,3190,4310.5
29/05/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/05/2017,7526.51,1056,5215,5501,472.1,2323,675.2,292,1673,71.12,1740,7926,2115,2165,3183,4310
31/05/2017,7519.95,1031.5,5234,5530,466.7,2327,675.6,285.1,1703.5,70.59,1736,7938,2100,2143.5,3102.5,4331.5
01/06/2017,7543.77,1034,5328,5508,470,2343,676.9,286.05,1703.5,70.16,1757.5,7961,2111.5,2158,3143,4320
02/06/2017,7547.63,1029.5,5364,5578,462.75,2361.5,678.4,286.75,1706,69.35,1767,8017,2087,2135.5,3156,4372.5
05/06/2017,7525.76,1026,5343,5580,464.05,2349,681.4,283.4,1691,69.39,1758.5,7987,2089.5,2140,3113,4354
06/06/2017,7524.95,1045,5355,5643,464.9,2352.5,686.6,282.7,1701,68.94,1742.5,8108,2096.5,2136.5,3148.5,4370
07/06/2017,7478.62,1050,5302,5583,456.8,2330,681.9,283,1688.5,70.08,1742.5,7976,2069.5,2115,3166.5,4342.5
08/06/2017,7449.98,1062.5,5310,5507,456.35,2285,684.9,288.9,1681,70.72,1753,7852,2058.5,2110,3224,4269
09/06/2017,7527.33,1081,5337,5518,467.8,2326,695.7,295,1698,70.01,1795,7954,2106.5,2152,3264.5,4328.5
12/06/2017,7511.87,1087.5,5285,5462,470.9,2323.5,691.6,294.15,1695.5,69.1,1789,7917,2132,2185.5,3246,4300.5
13/06/2017,7500.44,1087.5,5261,5414,470.15,2324,688.2,294.3,1684,68.59,1785,7879,2129.5,2179,3217.5,4256.5
14/06/2017,7474.4,1059,5301,5446,461.6,2331.5,680.7,286.65,1684.5,67.9,1768,7865,2101.5,2142,3142.5,4242
15/06/2017,7419.36,995.1,5283,5440,460.95,2329,686.7,283.05,1684,67.99,1773.5,7860,2082.5,2127,3073,4250
16/06/2017,7463.54,967.3,5284,5499,466.65,2341.5,687.2,279.75,1685,68.54,1792.5,7925,2115,2160,3044,4276.5
19/06/2017,7523.81,986.2,5344,5567,472.65,2374.5,691.6,287.95,1695.5,68.7,1809.5,7982,2130.5,2175,3088,4311
20/06/2017,7472.71,959.4,5416,5563,460.25,2390,688.3,276.6,1693,67.01,1815,7996,2090.5,2125.5,3000,4317.5
21/06/2017,7447.79,975.7,5400,5553,456.7,2374.5,687.4,281.45,1683,67.17,1799,7878,2064.5,2097,3020,4306
22/06/2017,7439.29,978.7,5508,5485,456.75,2336,683.8,281.85,1722,67,1795,7849,2065.5,2097.5,3038.5,4302
23/06/2017,7424.13,972.9,5401,5482,456.35,2305,680.7,279.5,1708.5,66.68,1797,7856,2066.5,2096.5,3052.5,4285.5
26/06/2017,7446.8,974.5,5429,5477,457.8,2323.5,688.9,277.2,1711,66.5,1816,7960,2065.5,2103,3057,4332.5
27/06/2017,7434.36,1006,5347,5428,460.3,2331,689.9,287.65,1697.5,66.72,1799,7884,2088.5,2125.5,3157,4301.5
28/06/2017,7387.8,1012,5240,5351,455.3,2311.5,686.4,284.05,1663.5,66.6,1792.5,7837,2074,2113.5,3155.5,4272.5
29/06/2017,7350.32,1029,5170,5235,449.9,2286,715.5,290.4,1646.5,67.15,1780.5,7687,2061.5,2094.5,3232.5,4156.5
30/06/2017,7312.72,1024,5135,5234,442.8,2268.5,711.7,287.2,1635.5,66.15,1761,7784,2035,2062.5,3242,4155
03/07/2017,7377.09,1065,5163,5236,451.3,2273,729.8,301.6,1630,66.71,1791,7781,2071.5,2100.5,3374.5,4172.5
04/07/2017,7357.23,1067.5,5111,5177,450,2263.5,721.7,303.6,1628.5,66.32,1782.5,7700,2073,2101,3378.5,4151
05/07/2017,7367.6,1056.5,5182,5257,444.15,2271.5,727,307.4,1625.5,65.69,1779,7700,2050.5,2074,3370.5,4161
06/07/2017,7337.28,1056,5105,5184,445.9,2249.5,728.2,299.65,1608,66.68,1779,7583,2051,2069,3347.5,4127.5
07/07/2017,7350.92,1051,5130,5219,444,2261,728.2,297.25,1614.5,66.53,1780,7668,2044,2060.5,3362,4178
10/07/2017,7370.03,1068,5130,5210,443.75,2284,738.3,301.05,1616,66.56,1798.5,7671,2041,2059,3398.5,4204.5
11/07/2017,7329.76,1084.5,5081,5180,442.45,2261,742.6,307.5,1603,65.55,1750,7600,2044.5,2056,3425.5,4222.5
12/07/2017,7416.93,1097,5192,5278,450.65,2301,745.4,315,1628,66.04,1775,7748,2076.5,2092,3453,4263.5
13/07/2017,7413.44,1094,5013,5290,446.85,2286,744,314.55,1618,67.4,1789,7724,2063.5,2074.5,3420,4275
14/07/2017,7378.39,1117,4998.5,5277,444.8,2285,733.9,316.1,1608.5,66.94,1762.5,7744,2050,2062,3448,4263.5
17/07/2017,7404.13,1130.5,5040,5305,447.85,2293,737,320.8,1601,67.13,1761.5,7765,2057.5,2063.5,3472.5,4275
18/07/2017,7390.22,1133,5069,5237,445.45,2286.5,733.9,321.25,1600,66.9,1752,7812,2060,2065.5,3448,4290.5
19/07/2017,7430.91,1133,5070,5288,445.95,2289.5,738.8,322,1610.5,68.08,1773.5,7937,2061.5,2075,3446.5,4314
20/07/2017,7487.87,1100.5,5123,5425,450.25,2309.5,740.5,318.7,1625,68.69,1787.5,7953,2093.5,2112,3385.5,4389
21/07/2017,7452.91,1091.5,5152,5485,446.3,2285.5,735.1,313.55,1615,68.11,1800,7881,2079,2086.5,3353,4378
24/07/2017,7377.73,1104.5,5089,5413,439.75,2247.5,737.2,312.65,1595.5,67.89,1777.5,7623,2058,2065,3324,4333.5
25/07/2017,7434.82,1171.5,5087,5283,446.45,2249.5,756.3,330.65,1586,69,1810,7533,2079.5,2093.5,3475,4338.5
26/07/2017,7452.32,1195,5113,5323,445.15,2272.5,753.7,329.65,1545.5,69.08,1828.5,7544,2086,2097,3460,4356.5
27/07/2017,7443.01,1233.5,4325,5322,444.7,2408.5,754,330.7,1531,67.5,1834,7456,2097,2111,3496,4360.5
28/07/2017,7368.37,1232,4481.5,4960,443.65,2442,743.6,331.25,1518.5,66.5,1809.5,7351,2115.5,2131.5,3504,4327
31/07/2017,7372,1252.5,4569,4713.5,445.8,2448.5,757,334.15,1514.5,65.58,1848,7369,2133,2152,3520,4321.5
01/08/2017,7423.66,1236,4490,4832,456.45,2439.5,764.8,336.4,1516.5,65.57,1859.5,7386,2134.5,2160,3502,4308
02/08/2017,7411.43,1227.5,4500,4854,459.3,2435.5,764.6,332.4,1517,65.56,1848,7387,2158.5,2185,3403,4303.5
03/08/2017,7474.77,1254.5,4562,5004,460.6,2456.5,761.2,335.15,1528,66.51,1855.5,7456,2175.5,2207,3486.5,4325
04/08/2017,7511.71,1270.5,4534,5057,463.3,2503,769,337.8,1534,66.81,1866,7507,2183,2218.5,3546,4357
07/08/2017,7531.94,1310,4530.5,5055,468.45,2522.5,766.4,346.55,1526.5,66.5,1872.5,7486,2197.5,2230,3637,4393
08/08/2017,7542.73,1312,4564,4990,471.15,2534,769.5,347.2,1534,67.26,1885.5,7420,2213.5,2248,3625,4411
09/08/2017,7498.06,1306,4506,4976.5,468.85,2533.5,764.2,339.8,1508.5,66.91,1841.5,7399,2213,2246.5,3599,4429
10/08/2017,7389.94,1277.5,4426.5,4903,457.75,2473.5,749.4,331.45,1483.5,64.83,1826,7311,2163.5,2202.5,3479.5,4383
11/08/2017,7309.96,1238.5,4384,4855.5,447.75,2474,736.8,322,1475,64.64,1782.5,7352,2135,2183,3370,4374
14/08/2017,7353.89,1256.5,4410,4845.5,446.1,2500,743.1,331.9,1480.5,64.86,1807.5,7421,2135,2181.5,3413,4412.5
15/08/2017,7383.85,1241.5,4456.5,4907.5,444.1,2536,744.5,331.25,1494.5,65.59,1811.5,7395,2126,2167,3375.5,4471.5
16/08/2017,7433.03,1286.5,4467.5,4929,445.45,2594,748,345.25,1504,65.35,1828,7406,2127,2167,3456,4465
17/08/2017,7387.87,1279,4481,4832,443.2,2585.5,738,345,1506,64.4,1813.5,7354,2125,2161,3429.5,4460.5
18/08/2017,7323.98,1280,4447,4752,440,2549.5,736.2,343.45,1490,63.91,1811,7257,2114.5,2145.5,3429.5,4453.5
21/08/2017,7318.88,1295,4418,4777,440.15,2561,733.9,341.3,1479.5,64.57,1801.5,7257,2109.5,2142.5,3455.5,4465
22/08/2017,7381.74,1306,4434,4773,442.2,2580,741.6,348.6,1504,65.04,1817.5,7332,2121.5,2150.5,3539.5,4515.5
23/08/2017,7382.65,1324,4495,4728.5,444.5,2578.5,740.9,353.1,1517,65.4,1811,7353,2139.5,2166.5,3615,4514.5
24/08/2017,7407.06,1328,4539.5,4840,443.15,2569.5,742.5,353.9,1523,64.73,1821,7420,2134.5,2162,3645.5,4519
25/08/2017,7401.46,1339.5,4498.5,4835,445.5,2568,742.8,352.8,1519.5,64.91,1821.5,7381,2142.5,2172.5,3661,4510.5
28/08/2017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/08/2017,7337.43,1353.5,4491.5,4752.5,440.4,2546.5,742.6,352.95,1498.5,63.85,1787.5,7297,2127.5,2153.5,3661.5,4499
30/08/2017,7365.26,1364,4453,4754,441.9,2557.5,749.1,356.7,1517,63.6,1789.5,7299,2126,2158.5,3679,4461.5
31/08/2017,7430.62,1402.5,4541,4831,445.15,2592,750.5,359.5,1533.5,63.82,1815.5,7332,2127,2160.5,3746.5,4519
01/09/2017,7438.5,1420,4592.5,4815.5,444.75,2589,749.7,367,1532.5,63.69,1823,7375,2122,2152.5,3759.5,4489
04/09/2017,7411.47,1417,4581.5,4808.5,446.45,2582.5,745,367.1,1515.5,63.4,1788.5,7290,2123,2153,3735.5,4500.5
05/09/2017,7372.92,1422,4573.5,4776.5,446.7,2577.5,734.1,363,1513.5,63.1,1775.5,7092,2130.5,2158,3695.5,4470.5
06/09/2017,7354.13,1415.5,4576.5,4812,446.75,2565,728.9,365.8,1506,63.05,1761,7139,2133.5,2169,3701,4497
07/09/2017,7396.98,1427,4774,4903.5,449.9,2580,723.8,368.5,1510.5,63.08,1757.5,7159,2157.5,2191.5,3715.5,4530
08/09/2017,7377.6,1378,4790,4917,446.1,2593.5,729.4,363.05,1494,63.77,1762,7109,2138,2181,3600.5,4507
11/09/2017,7413.59,1393,4890,4897.5,449.1,2586.5,735.6,369.3,1498,63.63,1790,7100,2144.5,2187,3678,4526
12/09/2017,7400.69,1393.5,4925,4798.5,448.9,2580.5,736.2,372.5,1496.5,64.84,1805,7033,2135.5,2178,3690.5,4441
13/09/2017,7379.7,1349,4845.5,4813,452.35,2560.5,732.1,363.6,1491,64.98,1790,7026,2152,2192,3624.5,4452.5
14/09/2017,7295.39,1316.5,4806,4692.5,451.7,2504.5,720.8,351.6,1480.5,66.4,1764,6937,2143.5,2181.5,3500,4371
15/09/2017,7215.47,1290.5,4719.5,4741,448.25,2488,708,344.5,1454,65.32,1741,6775,2102.5,2142.5,3452.5,4348.5
18/09/2017,7253.28,1296.5,4710,4704,450.8,2507.5,718.7,346.6,1457,65.3,1760.5,6829,2112.5,2155.5,3500,4390
19/09/2017,7275.25,1291.5,4774,4648.5,456.1,2496,727,346.1,1452,66,1757,6800,2130.5,2178.5,3518,4375.5
20/09/2017,7271.95,1294,4752,4606,459.4,2426.5,723,348.75,1454,65.71,1766.5,6788,2155,2198.5,3507,4351.5
21/09/2017,7263.9,1331.5,4768.5,4565,463.5,2420.5,721.6,346.55,1468,67.45,1773.5,6704,2165.5,2217.5,3465.5,4261.5
22/09/2017,7310.64,1333,4912,4611,466.6,2436.5,727.1,347.15,1474,66.91,1774,6807,2190,2241.5,3500,4264
25/09/2017,7301.29,1288.5,4930,4585,472.4,2436.5,721.2,344.1,1480,65.87,1741.5,6827,2209.5,2259.5,3436,4269
26/09/2017,7285.74,1286,4888,4650,471.55,2428.5,719.3,341.9,1482,64.99,1716.5,6790,2228,2278,3417,4274
27/09/2017,7313.51,1302,4882.5,4704.5,473.05,2419,730,341.6,1486,67.2,1763.5,6805,2225,2271,3424.5,4265
28/09/2017,7322.82,1305,4909,4650,476.05,2440.5,731.8,338.9,1482,67.22,1779.5,6753,2242,2286,3417,4266.5
29/09/2017,7372.76,1339.5,4955,4672,477.3,2453,737.1,342,1488.5,67.73,1786.5,6813,2248.5,2294.5,3473,4319
02/10/2017,7438.84,1363.5,5061,4717,480,2466,739.7,350.8,1520.5,67.5,1808,6821,2262.5,2312,3552.5,4379
03/10/2017,7468.11,1397,5076,4704,486.4,2478.5,747.4,353.6,1520,67.6,1788.5,6820,2297,2345,3590,4361
04/10/2017,7467.58,1430,5079,4736.5,485.75,2502.5,749,359.4,1511,67.6,1780,6782,2283.5,2324,3611.5,4358
05/10/2017,7507.99,1473.5,5101,4705,490.4,2526,755.3,370.3,1523.5,67.3,1795,6807,2309,2345,3676,4413.5
06/10/2017,7522.87,1481,5154,4781.5,488.15,2535,756.9,366.9,1528.5,66.6,1819,6836,2297.5,2331.5,3710,4382
09/10/2017,7507.89,1431,5172,4819.5,486.3,2542,755.6,362.15,1523,66.55,1824,6938,2296.5,2329,3627,4362.5
10/10/2017,7538.27,1439.5,5168,4888.5,489.95,2555.5,763.4,366.2,1515.5,67.1,1826,7090,2295.5,2333.5,3610,4372.5
11/10/2017,7533.81,1442,5148,4916.5,488.65,2558.5,758.4,365,1517,66.5,1824,7038,2305,2337.5,3569,4416
12/10/2017,7556.24,1443.5,5154,4881.5,491.45,2569,747,367.95,1527.5,66.3,1829.5,7166,2300.5,2330,3581,4507.5
13/10/2017,7535.44,1469.5,5127,4858,490.8,2551.5,739,376.6,1516,65.9,1828,7187,2285.5,2328,3688.5,4502.5
16/10/2017,7526.97,1477,5155,4848.5,491.5,2541.5,743.9,382.4,1519,65.59,1817,7020,2290.5,2322,3718,4502.5
17/10/2017,7516.17,1459.5,5166,4865,490.6,2538.5,743.5,375.85,1516,66.33,1821,7035,2289,2318.5,3709.5,4505.5
18/10/2017,7542.87,1428,5176,4870.5,488,2566.5,748.3,374.65,1533.5,66.83,1840.5,6857,2300,2334.5,3599,4548.5
19/10/2017,7523.04,1431,5175,4828,492.15,2571,742.9,377.6,1536,66.99,1836,6790,2311.5,2346,3600.5,4299
20/10/2017,7523.23,1432,5162,4849.5,491.9,2567.5,748.6,378.2,1523.5,67,1866.5,6610,2313.5,2353.5,3600,4161
23/10/2017,7524.45,1444,5140,4867,490.95,2579,743.5,379.75,1519.5,67,1885,6600,2313,2363,3586,4121
24/10/2017,7526.54,1445.5,5079,4825,496.25,2565.5,746.8,385.2,1512.5,67.4,1861.5,6600,2343,2385,3590,4113
25/10/2017,7447.21,1415,5075,4843.5,487.75,2539.5,741.9,376.3,1429,67.94,1844.5,6580,2312,2355.5,3496.5,4088.5
26/10/2017,7486.5,1431.5,5050,4966,490,2565,746.9,378.75,1380,68.93,1870.5,6640,2308,2360,3565.5,4225
27/10/2017,7505.03,1418.5,5022,5022,497.9,2608,748.3,367.2,1366.5,68.91,1862.5,6845,2327,2386,3554.5,4230.5
30/10/2017,7487.81,1413.5,5023,4917,501.6,2587.5,737,370,1372.5,68.07,1847.5,6786,2346,2401.5,3564,4208.5
31/10/2017,7493.08,1420,5032,4871,510.2,2572,734.3,363,1357.5,68.29,1852,6735,2365.5,2421.5,3548.5,4269.5
01/11/2017,7487.96,1468.5,5155,4891,514,2544.5,732.7,375.55,1351.5,68.63,1849.5,6576,2359.5,2417,3652.5,4246
02/11/2017,7555.32,1496,5152,4970,518.1,2571.5,737.2,381.05,1358.5,67.94,1867,6582,2434,2475,3743.5,4258.5
03/11/2017,7560.35,1485,5180,4995.5,516.8,2594,738.1,378.85,1361,67.39,1868,6583,2435,2471.5,3725,4278
06/11/2017,7562.28,1508,5131,4959,521.1,2597.5,732.9,375.95,1360.5,67.8,1856,6546,2458,2490,3773.5,4256
07/11/2017,7513.11,1489,5024,4932,524.7,2561.5,732.9,368.45,1343,67.3,1846,6526,2449.5,2487,3733.5,4220.5
08/11/2017,7529.72,1502.5,4994,4956,524.1,2570.5,738.1,371.2,1362.5,66.82,1836.5,6530,2459.5,2489.5,3773,4279.5
09/11/2017,7484.1,1484,4962,4950.5,514.6,2570.5,742.3,363,1346.5,66.68,1838.5,6538,2455.5,2490,3678,4262
10/11/2017,7432.99,1485,4870,4910,506.9,2559.5,741.3,362.6,1318,66.48,1845.5,6544,2418,2457.5,3695,4224
13/11/2017,7415.18,1497,4930,4937,506.9,2580.5,734.1,363.95,1319,66.43,1858,6449,2435,2477.5,3699,4256.5
14/11/2017,7414.42,1455,4959.5,4900,503,2585.5,736,354.75,1311,66.65,1852,6417,2434.5,2472.5,3592,4243
15/11/2017,7372.61,1437.5,4991.5,4891,495,2561,735.5,349.9,1307.5,66.25,1860,6355,2401.5,2436,3560.5,4210.5
16/11/2017,7386.94,1439,5011,4955,491.15,2579,732.4,353.3,1318,66.06,1880,6385,2331,2378.5,3549,4222
17/11/2017,7380.68,1434,4975,4983.5,493.1,2575,731.6,353.45,1308,65.99,1889.5,6393,2337.5,2373,3546,4150
20/11/2017,7389.46,1452,4960.5,5002,492,2589,729.5,359.85,1313.5,66.12,1882,6380,2331,2377.5,3547.5,4199.5
21/11/2017,7411.34,1457.5,5036,5091,494.3,2601,729.6,362.1,1303,65.72,1915,6401,2330,2377,3573,4227.5
22/11/2017,7419.02,1446.5,5007,5029,497.85,2581.5,738.8,363.5,1302.5,65.9,1877,6492,2331.5,2380.5,3633,4188.5
23/11/2017,7417.24,1450.5,4999.5,5049,500.9,2615,731.8,364.05,1305.5,65.72,1882.5,6420,2339,2384,3664,4232.5
24/11/2017,7409.64,1460.5,4983,5004,501.3,2622.5,735.7,362.35,1297.5,66.09,1883,6470,2337.5,2385,3655,4261
27/11/2017,7383.9,1430,4968.5,4967.5,496.2,2606.5,735.6,358,1320.5,65.49,1888.5,6445,2315.5,2361,3611,4236.5
28/11/2017,7460.65,1405,4963.5,4969,501.4,2650,745.3,352,1336.5,64.83,1897,6641,2408,2448.5,3585,4329.5
29/11/2017,7393.56,1376,4900,4802,494.5,2593.5,743.2,342.5,1307.5,67.1,1900,6518,2366,2415,3518,4216
30/11/2017,7326.67,1359,4777,4689,489.1,2568.5,734,339.6,1279.5,66,1859,6486,2357.5,2388.5,3501.5,4164
01/12/2017,7300.49,1384,4767,4784.5,492,2565,729.8,338.75,1290,64.75,1815,6378,2364,2394,3502,4115
04/12/2017,7338.97,1385,4745,4795.5,493,2586.5,732.9,341.75,1290.5,65.38,1830.5,6361,2374,2403.5,3540,4143.5
